Date,Interpolated Demand,Interpolated Total Value
2021-07-18,29516.848382292694,1200440433.4407752
2021-07-19,29459.555258692864,1197404571.8780956
2021-07-20,29414.23528393134,1194948132.7106962
2021-07-21,29381.45484873114,1193096656.1212208
2021-07-22,29361.78034381526,1191875682.2923133
2021-07-23,29355.778159906702,1191310751.4066176
2021-07-24,29364.014687728468,1191427403.6467776
2021-07-25,29387.05631800357,1192251179.1954372
2021-07-26,29425.469441455007,1193807618.23524
2021-07-27,29479.820448805778,1196122260.9488306
2021-07-28,29550.67573077889,1199220647.5188522
2021-07-29,29638.60167809735,1203128318.127949
2021-07-30,29744.164681484162,1207870812.9587648
2021-07-31,29867.93113166232,1213473672.1939435
2021-08-01,30010.467419354838,1219962436.016129
2021-08-02,30172.000287171224,1227346473.0467093
2021-08-03,30351.397885267026,1235570465.662046
2021-08-04,30547.188715684308,1244562924.6772468
2021-08-05,30757.901280465125,1254252360.9074168
2021-08-06,30982.064081651533,1264567285.1676638
2021-08-07,31218.20562128559,1275436208.273093
2021-08-08,31464.854401409364,1286787641.0388112
2021-08-09,31720.538924064906,1298550094.2799249
2021-08-10,31983.787691294274,1310652078.8115404
2021-08-11,32253.12920513953,1323022105.448764
2021-08-12,32527.091967642722,1335588685.006702
2021-08-13,32804.20448084593,1348280328.3004613
2021-08-14,33082.995246791186,1361025546.1451478
2021-08-15,33361.99276752057,1373752849.3558676
2021-08-16,33639.72554507614,1386390748.747728
2021-08-17,33914.72208149994,1398867755.1358347
2021-08-18,34185.51087883403,1411112379.3352945
2021-08-19,34450.62043912048,1423053132.1612134
2021-08-20,34708.579264401335,1434618524.4286976
2021-08-21,34957.91585671868,1445737066.9528544
2021-08-22,35197.15871811454,1456337270.548789
2021-08-23,35424.83635063099,1466347646.0316086
2021-08-24,35639.477256310085,1475696704.2164197
2021-08-25,35839.60993719388,1484312955.918328
2021-08-26,36023.76289532445,1492124911.9524405
2021-08-27,36190.464632743846,1499061083.133863
2021-08-28,36338.24365149411,1505049980.2777026
2021-08-29,36465.628453617326,1510020114.199065
2021-08-30,36571.14754115553,1513899995.713057
2021-08-31,36653.32941615079,1516618135.6347847
2021-09-01,36710.702580645164,1518103044.779355
2021-09-02,36742.287175682985,1518307605.2989016
2021-09-03,36749.06989831769,1517282184.6936703
2021-09-04,36732.529084604976,1515101521.800934
2021-09-05,36694.14307060054,1511840355.4579668
2021-09-06,36635.3901923601,1507573424.5020413
2021-09-07,36557.74878593935,1502375467.7704315
2021-09-08,36462.69718739401,1496321224.1004097
2021-09-09,36351.71373277976,1489485432.3292506
2021-09-10,36226.27675815232,1481942831.294227
2021-09-11,36087.864599567394,1473768159.8326116
2021-09-12,35937.95559308068,1465036156.7816787
2021-09-13,35778.02807474789,1455821560.978701
2021-09-14,35609.560380624716,1446199111.2609525
2021-09-15,35434.03084676688,1436243546.4657056
2021-09-16,35252.91780923007,1426029605.4302344
2021-09-17,35067.699604069996,1415632026.991812
2021-09-18,34879.854567342365,1405125549.987712
2021-09-19,34690.86103510288,1394584913.2552068
2021-09-20,34502.197343407235,1384084855.6315713
2021-09-21,34315.341828311146,1373700115.9540775
2021-09-22,34131.77282587033,1363505433.0599992
2021-09-23,33952.96867214046,1353575545.7866101
2021-09-24,33780.40770317726,1343985192.9711828
2021-09-25,33615.56825503643,1334809113.4509914
2021-09-26,33459.928663773666,1326122046.0633087
2021-09-27,33314.96726544469,1317998729.6454086
2021-09-28,33182.162396105196,1310513903.0345638
2021-09-29,33062.99239181088,1303742305.068048
2021-09-30,32958.93558861747,1297758674.5831347
2021-10-01,32871.470322580644,1292637750.4170969
2021-10-02,32801.77896971647,1288438599.795411
2021-10-03,32749.860065882414,1285157603.4963675
2021-10-04,32715.416186896287,1282775470.6864579
2021-10-05,32698.149908575902,1281272910.5321758
2021-10-06,32697.763806739073,1280630632.2000134
2021-10-07,32713.960457203615,1280829344.8564637
2021-10-08,32746.44243578735,1281849757.6680193
2021-10-09,32794.91231830808,1283672579.8011732
2021-10-10,32859.07268058363,1286278520.4224179
2021-10-11,32938.62609843181,1289648288.6982458
2021-10-12,33033.275147670436,1293762593.7951503
2021-10-13,33142.722404117325,1298602144.879624
2021-10-14,33266.67044359028,1304147651.118159
2021-10-15,33404.82184190713,1310379821.6772487
2021-10-16,33556.87917488568,1317279365.7233858
2021-10-17,33722.54501834376,1324826992.4230626
2021-10-18,33901.52194809916,1333003410.9427722
2021-10-19,34093.51253996971,1341789330.449007
2021-10-20,34298.21936977323,1351165460.10826
2021-10-21,34515.34501332752,1361112509.0870237
2021-10-22,34744.5920464504,1371611186.5517917
2021-10-23,34985.66304495969,1382642201.6690552
2021-10-24,35238.260584673204,1394186263.605308
2021-10-25,35502.087241408735,1406224081.5270429
2021-10-26,35776.845590984136,1418736364.6007519
2021-10-27,36062.2382092172,1431703821.9929283
2021-10-28,36357.96767192573,1445107162.870065
2021-10-29,36663.736554927564,1458927096.3986537
2021-10-30,36979.2474340405,1473144331.7451885
2021-10-31,37304.20288508236,1487739578.0761611
2021-11-01,37638.305483870965,1502693544.5580647
2021-11-02,37981.07204340525,1517980438.7465525
2021-11-03,38331.27632540871,1533548461.7539186
2021-11-04,38687.50632878598,1549339313.0816195
2021-11-05,39048.35005244169,1565294692.2311091
2021-11-06,39412.39549528044,1581356298.7038438
2021-11-07,39778.23065620688,1597465832.0012777
2021-11-08,40144.44353412563,1613564991.6248672
2021-11-09,40509.62212794131,1629595477.0760665
2021-11-10,40872.354436558555,1645498987.8563313
2021-11-11,41231.22845888199,1661217223.4671168
2021-11-12,41584.83219381623,1676691883.4098783
2021-11-13,41931.75364026592,1691864667.1860712
2021-11-14,42270.58079713566,1706677274.2971501
2021-11-15,42599.9016633301,1721071404.244571
2021-11-16,42918.304237753866,1734988756.5297883
2021-11-17,43224.37651931157,1748371030.6542578
2021-11-18,43516.70650690784,1761159926.1194344
2021-11-19,43793.88219944731,1773297142.4267738
2021-11-20,44054.49159583461,1784724379.077731
2021-11-21,44297.12269497434,1795383335.573761
2021-11-22,44520.36349577116,1805215711.4163194
2021-11-23,44722.801997129674,1814163206.1068609
2021-11-24,44903.026197954525,1822167519.1468415
2021-11-25,45059.62409715032,1829170350.0377157
2021-11-26,45191.18369362171,1835113398.280939
2021-11-27,45296.29298627328,1839938363.377967
2021-11-28,45373.5399740097,1843586944.830254
2021-11-29,45421.51265573557,1846000842.139256
2021-11-30,45438.79903035553,1847121754.8064284
2021-12-01,45423.987096774195,1846891382.333226
2021-12-02,45376.11664242331,1845270339.9510791
2021-12-03,45296.034608843016,1842294905.8113189
2021-12-04,45185.03972610059,1838020273.7952514
2021-12-05,45044.4307242633,1832501637.7841825
2021-12-06,44875.5063333984,1825794191.6594188
2021-12-07,44679.56528357316,1817953129.3022661
2021-12-08,44457.90630485485,1809033644.5940306
2021-12-09,44211.82812731071,1799090931.4160187
2021-12-10,43942.62948100804,1788180183.6495357
2021-12-11,43651.6090960141,1776356595.1758883
2021-12-12,43340.065702396125,1763675359.8763824
2021-12-13,43009.2980302214,1750191671.6323247
2021-12-14,42660.60480955719,1735960724.3250206
2021-12-15,42295.28477047075,1721037711.8357763
2021-12-16,41914.63664302936,1705477828.045898
2021-12-17,41519.95915730026,1689336266.836692
2021-12-18,41112.55104335075,1672668222.0894647
2021-12-19,40693.71103124807,1655528887.6855211
2021-12-20,40264.73785105949,1637973457.5061684
2021-12-21,39826.930232852275,1620057125.4327123
2021-12-22,39381.58690669369,1601835085.3464587
2021-12-23,38930.006602650996,1583362531.1287146
2021-12-24,38473.488050791464,1564694656.6607847
2021-12-25,38013.329981182345,1545886655.823976
2021-12-26,37550.83112389092,1526993722.4995947
2021-12-27,37087.29020898446,1508071050.5689466
2021-12-28,36624.005966530196,1489173833.913338
2021-12-29,36162.27712659542,1470357266.414075
2021-12-30,35703.4024192474,1451676541.9524632
2021-12-31,35248.68057455339,1433186854.4098094
2022-01-01,34799.41032258065,1414943397.6674194
2022-01-02,34356.91618372911,1397001525.3516638
2022-01-03,33922.62583972931,1379417230.06917
2022-01-04,33497.99276264449,1362246664.1716306
2022-01-05,33084.47042453785,1345545980.0107377
2022-01-06,32683.512297472596,1329371329.938183
2022-01-07,32296.57185351194,1313778866.305659
2022-01-08,31925.1025647191,1298824741.4648573
2022-01-09,31570.55790315729,1284565107.7674708
2022-01-10,31234.391340889717,1271056117.565191
2022-01-11,30918.056349979594,1258353923.2097104
2022-01-12,30623.006402490133,1246514677.052721
2022-01-13,30350.694970484547,1235594531.4459145
2022-01-14,30102.575526026052,1225649638.7409837
2022-01-15,29880.10154117785,1216736151.2896204
2022-01-16,29684.726488003173,1208910221.4435167
2022-01-17,29517.90383856521,1202228001.5543644
2022-01-18,29381.087064927182,1196745643.9738564
2022-01-19,29275.72963915231,1192519301.0536842
2022-01-20,29203.2850333038,1189605125.14554
2022-01-21,29165.206719444857,1188059268.6011167
2022-01-22,29162.94816963871,1187937883.772105
2022-01-23,29197.96285594855,1189297123.010198
2022-01-24,29271.704250437604,1192193138.6670876
2022-01-25,29385.62582516908,1196682083.0944657
2022-01-26,29541.181052206193,1202820108.644025
2022-01-27,29739.823403612154,1210663367.6674569
2022-01-28,29983.006351450178,1220268012.5164542
2022-01-29,30272.18336778347,1231690195.5427084
2022-01-30,30608.807924675242,1244986069.097912
2022-01-31,30994.33349418872,1260211785.533757
2022-02-01,31430.213548387095,1277423497.2019355
2022-02-02,31916.88573901718,1296637533.7674303
2022-02-03,32450.724436560107,1317710934.1483867
2022-02-04,33027.0881911806,1340460914.57624
2022-02-05,33641.33555304338,1364704691.2824266
2022-02-06,34288.82507231316,1390259480.4983819
2022-02-07,34964.915299154665,1416942498.455542
2022-02-08,35664.96478373261,1444570961.3853424
2022-02-09,36384.33207621174,1472962085.519219
2022-02-10,37118.37572675674,1501933087.0886078
2022-02-11,37862.45428553237,1531301182.324944
2022-02-12,38611.92630270331,1560883587.4596639
2022-02-13,39362.15032843431,1590497518.724203
2022-02-14,40108.484912890075,1619960192.3499978
2022-02-15,40846.28860623536,1649088824.5684829
2022-02-16,41570.91995863483,1677700631.6110952
2022-02-17,42277.73752025326,1705612829.70927
2022-02-18,42962.09984125532,1732642635.0944428
2022-02-19,43619.365471805766,1758607263.9980497
2022-02-20,44244.89296206932,1783323932.651527
2022-02-21,44834.04086221069,1806609857.2863097
2022-02-22,45382.1677223946,1828282254.1338334
2022-02-23,45884.632092785774,1848158339.425535
2022-02-24,46336.792523548924,1866055329.3928497
2022-02-25,46734.00756484879,1881790440.2672129
2022-02-26,47071.63576685007,1895180888.280061
2022-02-27,47345.03567971749,1906043889.6628292
2022-02-28,47549.565853615786,1914196660.6469538
2022-03-01,47680.58483870967,1919456417.4638708
2022-03-02,47734.90365151138,1921697533.347416
2022-03-03,47715.14317392318,1921023009.5410292
2022-03-04,47625.37675419489,1917593004.290551
2022-03-05,47469.67774057629,1911567675.8418212
2022-03-06,47252.11948131719,1903107182.4406805
2022-03-07,46976.77532466739,1892371682.332969
2022-03-08,46647.71861887667,1879521333.7645266
2022-03-09,46269.02271219484,1864716294.9811938
2022-03-10,45844.760952871686,1848116724.2288113
2022-03-11,45379.006689157,1829882779.7532187
2022-03-12,44875.8332693006,1810174619.8002565
2022-03-13,44339.31404155227,1789152402.615765
2022-03-14,43773.5223541618,1766976286.445585
2022-03-15,43182.531555379,1743806429.5355558
2022-03-16,42570.414993453654,1719802990.1315184
2022-03-17,41941.24601663558,1695126126.4793124
2022-03-18,41299.09797317455,1669935996.8247786
2022-03-19,40648.04421132036,1644392759.4137573
2022-03-20,39992.15807932282,1618656572.4920886
2022-03-21,39335.51292543174,1592887594.305612
2022-03-22,38682.18209789688,1567245983.1001692
2022-03-23,38036.23894496806,1541891897.1216
2022-03-24,37401.75681489508,1516985494.615744
2022-03-25,36782.809055927726,1492686933.828442
2022-03-26,36183.4690163158,1469156373.0055342
2022-03-27,35607.810044309095,1446553970.3928607
2022-03-28,35059.9054881574,1425039884.236262
2022-03-29,34543.82869611053,1404774272.781578
2022-03-30,34063.65301641828,1385917294.2746499
2022-03-31,33623.45179733043,1368629106.9613168
2022-04-01,33227.29838709677,1353069869.0874193
2022-04-02,32878.334049546575,1339363223.9689238
2022-04-03,32575.971710826838,1327486755.2023003
2022-04-04,32318.69221266404,1317381531.454144
2022-04-05,32104.97639678463,1308988621.3910513
2022-04-06,31933.30510491508,1302249093.6796174
2022-04-07,31802.15917878186,1297104016.9864383
2022-04-08,31710.01946011143,1293494459.9781094
2022-04-09,31655.366790630254,1291361491.3212268
2022-04-10,31636.6820120648,1290646179.6823862
2022-04-11,31652.445966141524,1291289593.7281833
2022-04-12,31701.1394945869,1293232802.1252139
2022-04-13,31781.24343912739,1296416873.5400739
2022-04-14,31891.238641489454,1300782876.6393585
2022-04-15,32029.60594339957,1306271880.0896637
2022-04-16,32194.826186584185,1312824952.5575855
2022-04-17,32385.38021276977,1320383162.7097192
2022-04-18,32599.748863682795,1328887579.2126608
2022-04-19,32836.412981049725,1338279270.7330065
2022-04-20,33093.85340659702,1348499305.9373512
2022-04-21,33370.55098205114,1359488753.4922912
2022-04-22,33664.986549138564,1371188682.0644217
2022-04-23,33975.640949585744,1383540160.320339
2022-04-24,34300.99502511915,1396484256.9266386
2022-04-25,34639.52961746525,1409962040.5499163
2022-04-26,34989.7255683505,1423914579.856768
2022-04-27,35350.06371950137,1438282943.513789
2022-04-28,35719.024912644316,1453008200.1875756
2022-04-29,36095.08998950582,1468031418.5447228
2022-04-30,36476.73979181233,1483293667.251827
2022-05-01,36862.45516129032,1498736014.975484
2022-05-02,37250.82106022536,1514302819.261043
2022-05-03,37640.838933139356,1529951593.1688712
2022-05-04,38031.61434511337,1545643138.638089
2022-05-05,38422.25286122842,1561338257.607817
2022-05-06,38811.860046565555,1576997752.0171764
2022-05-07,39199.54146620578,1592582423.8052871
2022-05-08,39584.402685230154,1608053074.9112701
2022-05-09,39965.549268719704,1623370507.274246
2022-05-10,40342.086781755446,1638495522.8333359
2022-05-11,40713.12078941843,1653388923.52766
2022-05-12,41077.756856789696,1668011511.296339
2022-05-13,41435.10054895025,1682324088.078494
2022-05-14,41784.25743098114,1696287455.8132455
2022-05-15,42124.33306796341,1709862416.4397137
2022-05-16,42454.43302497807,1723009771.8970199
2022-05-17,42773.66286710616,1735690324.1242843
2022-05-18,43081.12815942873,1747864875.0606277
2022-05-19,43375.9344670268,1759494226.6451712
2022-05-20,43657.18735498139,1770539180.817035
2022-05-21,43923.99238837354,1780960539.51534
2022-05-22,44175.4551322843,1790719104.6792066
2022-05-23,44410.68115179469,1799775678.247756
2022-05-24,44628.776011985734,1808091062.1601086
2022-05-25,44828.84527793848,1815626058.3553846
2022-05-26,45009.99451473396,1822341468.7727056
2022-05-27,45171.3292874532,1828198095.3511913
2022-05-28,45311.95516117723,1833156740.029963
2022-05-29,45430.97770098708,1837178204.7481413
2022-05-30,45527.502471963795,1840223291.4448469
2022-05-31,45600.6350391884,1842252802.0592008
2022-06-01,45649.48096774193,1843227538.5303226
2022-06-02,45673.49113787391,1843123666.5257654
2022-06-03,45673.49769050785,1841978806.6268091
2022-06-04,45650.67808173573,1839845943.143164
2022-06-05,45606.209767649554,1836778060.3845417
2022-06-06,45541.270204341316,1832828142.660653
2022-06-07,45457.03684790301,1828049174.28121
2022-06-08,45354.68715442661,1822494139.5559227
2022-06-09,45235.398580004156,1816216022.7945027
2022-06-10,45100.3485807276,1809267808.3066618
2022-06-11,44950.71461268895,1801702480.4021099
2022-06-12,44787.67413198021,1793573023.3905594
2022-06-13,44612.40459469336,1784932421.5817204
2022-06-14,44426.08345692041,1775833659.2853053
2022-06-15,44229.888174753345,1766329720.8110237
2022-06-16,44024.996204284165,1756473590.468588
2022-06-17,43812.58500160485,1746318252.567709
2022-06-18,43593.83202280741,1735916691.4180975
2022-06-19,43369.914723983835,1725321891.3294652
2022-06-20,43142.010561226125,1714586836.6115227
2022-06-21,42911.29699062626,1703764511.5739818
2022-06-22,42678.95146827624,1692907900.5265532
2022-06-23,42446.15145026808,1682069987.7789483
2022-06-24,42214.07439269374,1671303757.6408777
2022-06-25,41983.897751645236,1660662194.4220536
2022-06-26,41756.79898321456,1650198282.4321864
2022-06-27,41533.9555434937,1639965005.9809873
2022-06-28,41316.54488857467,1630015349.3781676
2022-06-29,41105.74447454943,1620402296.9334385
2022-06-30,40902.73175751,1611178832.9565115
2022-07-01,40708.68419354838,1602397941.7570968
2022-07-02,40524.62390037406,1594105364.016041
2022-07-03,40350.95164216661,1586317865.898728
2022-07-04,40187.9128447231,1579044969.9416764
2022-07-05,40035.75293384059,1572296198.6814055
2022-07-06,39894.71733531618,1566081074.6544337
2022-07-07,39765.05147494692,1560409120.3972802
2022-07-08,39647.000778529895,1555289858.4464629
2022-07-09,39540.81067186218,1550732811.3385017
2022-07-10,39446.72658074083,1546747501.6099148
2022-07-11,39364.99393096293,1543343451.7972212
2022-07-12,39295.85814832558,1540530184.4369392
2022-07-13,39239.56465862579,1538317222.0655885
2022-07-14,39196.358887660695,1536714087.2196872
2022-07-15,39166.486261227335,1535730302.435754
2022-07-16,39150.192205122796,1535375390.2503088
2022-07-17,39147.72214514414,1535658873.1998687
2022-07-18,39159.32150708845,1536590273.820954
2022-07-19,39185.23571675278,1538179114.6500823
2022-07-20,39225.71019993424,1540434918.2237735
2022-07-21,39280.99038242987,1543367207.0785458
2022-07-22,39351.321690036755,1546985503.750918
2022-07-23,39436.94954855197,1551299330.777409
2022-07-24,39538.11938377258,1556318210.6945376
2022-07-25,39655.07662149567,1562051666.0388224
2022-07-26,39788.0666875183,1568509219.3467827
2022-07-27,39937.33500763755,1575700393.1549366
2022-07-28,40103.12700765049,1583634709.9998035
2022-07-29,40285.688113354205,1592321692.4179015
2022-07-30,40485.263750545746,1601770862.9457505
2022-07-31,40702.09934502221,1611991744.1198685
2022-08-01,40936.440322580645,1622993858.4767742
2022-08-02,41188.22545897195,1634773042.0674982
2022-08-03,41456.166929762185,1647270385.001116
2022-08-04,41738.670260471226,1660413290.901215
2022-08-05,42034.14097661896,1674129163.3913825
2022-08-06,42340.984603725265,1688345406.0952058
2022-08-07,42657.606667310014,1702989422.6362712
2022-08-08,42982.412692893085,1717988616.6381671
2022-08-09,43313.80820599435,1733270391.72448
2022-08-10,43650.19873213369,1748762151.5187967
2022-08-11,43989.989796830996,1764391299.6447055
2022-08-12,44331.58692560613,1780085239.7257926
2022-08-13,44673.39564397897,1795771375.3856459
2022-08-14,45013.82147746939,1811377110.2478526
2022-08-15,45351.26995159728,1826829847.9359992
2022-08-16,45684.146591882505,1842056992.0736732
2022-08-17,46010.85692384496,1856985946.2844622
2022-08-18,46329.8064730045,1871544114.191953
2022-08-19,46639.400764881015,1885658899.4197328
2022-08-20,46938.04532499439,1899257705.5913892
2022-08-21,47224.14567886448,1912267936.3305087
2022-08-22,47496.10735201118,1924616995.260679
2022-08-23,47752.33586995437,1936232286.0054877
2022-08-24,47991.23675821391,1947041212.188521
2022-08-25,48211.215542309685,1956971177.4333665
2022-08-26,48410.67774776159,1965949585.3636117
2022-08-27,48588.02890008947,1973903839.6028435
2022-08-28,48741.674524813236,1980761343.7746494
2022-08-29,48870.020147452735,1986449501.502616
2022-08-30,48971.471293527866,1990895716.410331
2022-08-31,49044.433488558505,1994027392.1213818
2022-09-01,49087.312258064514,1995771932.2593548
2022-09-02,49099.07268192583,1996083054.7095973
2022-09-03,49080.91805746257,1995019734.4044933
2022-09-04,49034.611236354904,1992667260.5381868
2022-09-05,48961.915070282994,1989110922.3048213
2022-09-06,48864.59241092702,1984436008.8985407
2022-09-07,48744.40610996713,1978727809.5134885
2022-09-08,48603.119019083504,1972071613.3438084
2022-09-09,48442.49398995631,1964552709.5836449
2022-09-10,48264.293874265706,1956256387.4271407
2022-09-11,48070.281523691876,1947267936.06844
2022-09-12,47862.21978991497,1937672644.7016866
2022-09-13,47641.87152461517,1927555802.5210242
2022-09-14,47410.99957947263,1917002698.7205963
2022-09-15,47171.36680616752,1906098622.4945471
2022-09-16,46924.736056380025,1894928863.03702
2022-09-17,46672.870181790284,1883578709.5421588
2022-09-18,46417.5320340785,1872133451.2041075
2022-09-19,46160.4844649248,1860678377.2170095
2022-09-20,45903.49032600937,1849298776.7750082
2022-09-21,45648.312469012395,1838079939.072248
2022-09-22,45396.71374561402,1827107153.3028727
2022-09-23,45150.457007494406,1816465708.6610253
2022-09-24,44911.305106333755,1806240894.34085
2022-09-25,44681.020893812194,1796517999.536491
2022-09-26,44461.36722160992,1787382313.4420912
2022-09-27,44254.106941407095,1778919125.2517943
2022-09-28,44061.00290488387,1771213724.1597452
2022-09-29,43883.81796372043,1764351399.3600862
2022-09-30,43724.31496959693,1758417440.0469618
2022-10-01,43584.25677419355,1753497135.414516
2022-10-02,43465.10011318321,1749658594.015306
2022-10-03,43367.07725820994,1746901201.8355458
2022-10-04,43290.1143649105,1745207164.2198637
2022-10-05,43234.13758892168,1744558686.512887
2022-10-06,43199.07308588025,1744937974.0592442
2022-10-07,43184.84701142297,1746327232.2035632
2022-10-08,43191.385521186654,1748708666.2904716
2022-10-09,43218.614770808046,1752064481.6645977
2022-10-10,43266.46091592395,1756376883.6705694
2022-10-11,43334.85011217112,1761628077.6530144
2022-10-12,43423.708515186365,1767800268.9565606
2022-10-13,43532.962280606414,1774875662.9258363
2022-10-14,43662.53756406809,1782836464.9054694
2022-10-15,43812.36052120814,1791664880.2400875
2022-10-16,43982.35730766336,1801343114.2743187
2022-10-17,44172.45407907053,1811853372.3527913
2022-10-18,44382.5769910664,1823177859.8201325
2022-10-19,44612.652199287775,1835298782.0209708
2022-10-20,44862.60585937142,1848198344.2999341
2022-10-21,45132.36412695411,1861858752.0016503
2022-10-22,45421.85315767264,1876262210.4707472
2022-10-23,45730.99910716376,1891390925.0518525
2022-10-24,46059.72813106428,1907227101.089595
2022-10-25,46407.96638501094,1923752943.9286022
2022-10-26,46775.64002464055,1940950658.9135015
2022-10-27,47162.675205589854,1958802451.3889215
2022-10-28,47568.99808349566,1977290526.6994898
2022-10-29,47994.53481399474,1996397090.1898346
2022-10-30,48439.21155272387,2016104347.2045836
2022-10-31,48902.95445531981,2036394503.0883648
2022-11-01,49385.68967741935,2057249763.1858065
2022-11-02,49886.935633938956,2078639887.8143568
2022-11-03,50404.579776913786,2100484857.182747
2022-11-04,50936.10181765872,2122692206.4725287
2022-11-05,51478.98146748859,2145169470.865254
2022-11-06,52030.698437718274,2167824185.542474
2022-11-07,52588.73243966262,2190563885.6857405
2022-11-08,53150.563184636485,2213296106.4766054
2022-11-09,53713.670383954726,2235928383.09662
2022-11-10,54275.53374893222,2258368250.727337
2022-11-11,54833.63299088379,2280523244.5503078
2022-11-12,55385.44782112431,2302300899.747083
2022-11-13,55928.45795096864,2323608751.4992156
2022-11-14,56460.14309173163,2344354334.9882565
2022-11-15,56977.98295472815,2364445185.3957586
2022-11-16,57479.457251273045,2383788837.903272
2022-11-17,57962.045692681175,2402292827.692349
2022-11-18,58423.2279902674,2419864689.944542
2022-11-19,58860.48385534657,2436411959.841402
2022-11-20,59271.29299923355,2451842172.5644813
2022-11-21,59653.135133243195,2466062863.29533
2022-11-22,60003.48996869037,2478981567.2155013
2022-11-23,60319.83721688991,2490505819.5065475
2022-11-24,60599.6565891567,2500543155.3500185
2022-11-25,60840.427796805576,2509001109.927467
2022-11-26,61039.63055115141,2515787218.420445
2022-11-27,61194.74456350905,2520809016.010504
2022-11-28,61303.24954519335,2523974037.879195
2022-11-29,61362.62520751917,2525189819.2080708
2022-11-30,61370.3512618014,2524363895.1786814
2022-12-01,61323.90741935484,2521403800.9725804
2022-12-02,61221.596003088205,2516248599.839179
2022-12-03,61065.00978228549,2508963467.299331
2022-12-04,60856.56413782451,2499645106.94175
2022-12-05,60598.67445058309,2488390222.35515
2022-12-06,60293.75610143903,2475295517.1282454
2022-12-07,59944.22447127018,2460457694.849749
2022-12-08,59552.49494095435,2443973459.108376
2022-12-09,59120.98289136936,2425939513.492839
2022-12-10,58652.10370339302,2406452561.591853
2022-12-11,58148.272757903156,2385609306.9941316
2022-12-12,57611.905435777604,2363506453.2883883
2022-12-13,57045.41711789416,2340240704.063337
2022-12-14,56451.22318513067,2315908762.9076924
2022-12-15,55831.73901836493,2290607333.4101677
2022-12-16,55189.379998474775,2264433119.1594768
2022-12-17,54526.56150633802,2237482823.7443337
2022-12-18,53845.69892283249,2209853150.753453
2022-12-19,53149.207628836004,2181640803.7755475
2022-12-20,52439.50300522638,2152942486.3993316
2022-12-21,51719.00043288144,2123854902.213519
2022-12-22,50990.115292679,2094474754.8068242
2022-12-23,50255.26296549689,2064898747.7679603
2022-12-24,49516.85883221293,2035223584.6856418
2022-12-25,48777.318273704936,2005545969.1485815
2022-12-26,48039.056670850725,1975962604.7454953
2022-12-27,47304.48940452811,1946570195.0650957
2022-12-28,46576.031855614936,1917465443.6960967
2022-12-29,45856.099404989,1888745054.2272127
2022-12-30,45147.107433528145,1860505730.247157
2022-12-31,44451.47132211017,1832844175.344644
2023-01-01,43771.606451612904,1805857093.1083872
2023-01-02,43109.92820291416,1779641187.1271007
2023-01-03,42468.85195689179,1754293160.9894986
2023-01-04,41850.79309442357,1729909718.2842944
2023-01-05,41258.16699638735,1706587562.6002023
2023-01-06,40693.389043660936,1684423397.525936
2023-01-07,40158.87461712216,1663513926.65021
2023-01-08,39657.039097648834,1643955853.561737
2023-01-09,39190.29786611879,1625845881.8492317
2023-01-10,38761.06630340982,1609280715.101408
2023-01-11,38371.75979039978,1594357056.90698
2023-01-12,38024.79370796647,1581171610.854661
2023-01-13,37722.583436987705,1569821080.5331652
2023-01-14,37467.544358341336,1560402169.5312068
2023-01-15,37262.09185290515,1553011581.4374993
2023-01-16,37108.64130155698,1547746019.8407564
2023-01-17,37009.60808517465,1544702188.3296926
2023-01-18,36967.40758463598,1543976790.4930215
2023-01-19,36984.45518081879,1545666529.9194567
2023-01-20,37063.16625460089,1549868110.197713
2023-01-21,37205.95618686011,1556678234.9165032
2023-01-22,37415.24035847428,1566193607.6645422
2023-01-23,37693.43415032119,1578510932.0305429
2023-01-24,38042.952943278695,1593726911.6032197
2023-01-25,38466.212118224605,1611938249.9712873
2023-01-26,38965.62705603673,1633241650.7234583
2023-01-27,39543.61313759289,1657733817.4484472
2023-01-28,40202.58574377092,1685511453.7349675
2023-01-29,40944.960255448634,1716671263.1717339
2023-01-30,41773.15205350384,1751309949.3474596
2023-01-31,42689.576518814385,1789524215.8508587
2023-02-01,43696.649032258065,1831410766.2706451
